order_id,order_date,ship_date,customer_name,segment,city,state,category,sub_category,product_name,sales,quantity,discount,profit
ORD10466,12-Jan-19,20-Jan-19,Rahul Meel,Unknown Segment,Delhi,Unknown State,Technology,Binders,Binder Set,-300,14,0,500
ORD10521,12-Jan-19,,Rahul Meel,Consumer,Unknown City,Unknown State,Office Supplies,Unknown Sub Category,Office Chair,0,1,0,-1
ORD10578,12-Jan-19,25-Apr-20,Rahul Meel,Unknown Segment,Unknown City,Unknown State,Office Supplies,Unknown Sub Category,Office Chair,1000,9,0,500
ORD10604,15-Mar-20,20-Jan-19,Rahul Meel,Home Office,Delhi,Unknown State,Unknown Category,Phones,Office Chair,2500.5,5,0,-200
ORD10660,15-Mar-20,20-Jan-19,Rahul Meel,Unknown Segment,Jaipur,Unknown State,Unknown Category,Phones,Unknown Product,1000,8,0,500
ORD10701,12-Jan-19,,Rahul Meel,Home Office,Jaipur,Unknown State,Technology,Phones,Office Chair,0,14,0,500
ORD10757,15-Feb-19,,Rahul Meel,Home Office,Jaipur,Unknown State,Office Supplies,Chairs,Office Chair,2500.5,14,0,500
ORD10837,12-Jan-19,20-Jan-19,Rahul Meel,Home Office,Delhi,Unknown State,Office Supplies,Chairs,Unknown Product,0,8,0,-200
ORD11529,15-Mar-20,20-Mar-20,Rahul Meel,Corporate,Jaipur,Unknown State,Technology,Unknown Sub Category,Unknown Product,2500.5,7,0,0
ORD11531,12-Jan-19,20-Mar-20,Rahul Meel,Consumer,Delhi,Unknown State,Technology,Chairs,Binder Set,1000,13,0,500
ORD11620,15-Mar-20,20-Mar-20,Rahul Meel,Consumer,Jaipur,Unknown State,Furniture,Phones,Office Chair,0,4,0,500
ORD11662,15-Mar-20,20-Jan-19,Rahul Meel,Unknown Segment,Jaipur,Unknown State,Technology,Phones,Office Chair,2500.5,4,0,0
ORD11873,15-Feb-19,20-Mar-20,Rahul Meel,Unknown Segment,Jaipur,Unknown State,Technology,Binders,Iphone,0,12,0,-200
ORD12404,15-Feb-19,20-Mar-20,Rahul Meel,Corporate,Unknown City,Unknown State,Furniture,Chairs,Iphone,-300,4,0,-200
ORD12446,12-Jan-19,20-Mar-20,Rahul Meel,Consumer,Delhi,Unknown State,Technology,Binders,Iphone,2500.5,10,0,0
ORD12481,15-Mar-20,25-Apr-20,Rahul Meel,Home Office,Unknown City,Unknown State,Unknown Category,Chairs,Office Chair,-300,13,0,-200
ORD12555,15-Mar-20,20-Mar-20,Rahul Meel,Consumer,Delhi,Unknown State,Unknown Category,Phones,Unknown Product,1000,5,0,500
ORD12723,15-Mar-20,25-Apr-20,Rahul Meel,Consumer,Unknown City,Unknown State,Office Supplies,Binders,Binder Set,0,9,0,0
ORD12754,15-Feb-19,25-Apr-20,Rahul Meel,Consumer,Jaipur,Unknown State,Technology,Binders,Unknown Product,2500.5,6,0,500
ORD12926,15-Feb-19,,Rahul Meel,Corporate,Jaipur,Unknown State,Furniture,Unknown Sub Category,Iphone,1000,14,0,0
ORD13122,15-Feb-19,25-Apr-20,Rahul Meel,Unknown Segment,Jaipur,Unknown State,Unknown Category,Phones,Unknown Product,0,13,0,0
ORD13160,15-Mar-20,20-Mar-20,Rahul Meel,Home Office,Unknown City,Unknown State,Technology,Unknown Sub Category,Binder Set,1000,9,0,-200
ORD13317,15-Mar-20,25-Apr-20,Rahul Meel,Corporate,Delhi,Unknown State,Office Supplies,Chairs,Unknown Product,0,13,0,500
ORD13418,15-Mar-20,20-Mar-20,Rahul Meel,Home Office,Delhi,Unknown State,Technology,Unknown Sub Category,Binder Set,1000,4,0,-1
ORD13496,12-Jan-19,20-Mar-20,Rahul Meel,Consumer,Jaipur,Unknown State,Technology,Phones,Unknown Product,-300,9,0,-200
ORD13552,15-Feb-19,25-Apr-20,Rahul Meel,Consumer,Delhi,Unknown State,Technology,Unknown Sub Category,Binder Set,0,3,0,500
ORD13572,15-Feb-19,,Rahul Meel,Corporate,Unknown City,Unknown State,Furniture,Unknown Sub Category,Office Chair,2500.5,9,0,500
ORD13841,12-Jan-19,20-Mar-20,Rahul Meel,Consumer,Delhi,Unknown State,Technology,Chairs,Unknown Product,-300,5,0,500
ORD13890,15-Feb-19,25-Apr-20,Rahul Meel,Unknown Segment,Delhi,Unknown State,Unknown Category,Unknown Sub Category,Iphone,2500.5,1,0,-200
ORD14019,15-Mar-20,20-Mar-20,Rahul Meel,Consumer,Jaipur,Unknown State,Unknown Category,Phones,Binder Set,-300,6,0,-200
ORD14021,15-Feb-19,20-Jan-19,Rahul Meel,Corporate,Jaipur,Unknown State,Unknown Category,Binders,Office Chair,1000,10,0,-1
ORD14094,12-Jan-19,,Rahul Meel,Corporate,Jaipur,Unknown State,Technology,Phones,Office Chair,2500.5,3,0,-1
ORD14160,15-Mar-20,25-Apr-20,Rahul Meel,Home Office,Jaipur,Unknown State,Technology,Unknown Sub Category,Unknown Product,2500.5,5,0,-1
ORD14166,15-Mar-20,,Rahul Meel,Unknown Segment,Delhi,Unknown State,Technology,Binders,Office Chair,0,4,0,-200
ORD14208,15-Feb-19,20-Jan-19,Rahul Meel,Corporate,Delhi,Unknown State,Office Supplies,Chairs,Unknown Product,2500.5,12,0,-1
ORD14332,12-Jan-19,20-Mar-20,Rahul Meel,Unknown Segment,Delhi,Unknown State,Technology,Phones,Iphone,1000,13,0,-200
ORD14620,15-Feb-19,20-Mar-20,Rahul Meel,Home Office,Delhi,Unknown State,Unknown Category,Chairs,Unknown Product,0,6,0,-1
ORD14660,15-Feb-19,20-Mar-20,Rahul Meel,Home Office,Delhi,Unknown State,Office Supplies,Chairs,Office Chair,-300,7,0,0
ORD14670,15-Mar-20,20-Mar-20,Rahul Meel,Home Office,Delhi,Unknown State,Office Supplies,Phones,Iphone,-300,7,0,0
ORD14882,15-Feb-19,,Rahul Meel,Unknown Segment,Delhi,Unknown State,Unknown Category,Chairs,Office Chair,0,9,0,-200
ORD14936,15-Mar-20,25-Apr-20,Rahul Meel,Unknown Segment,Delhi,Unknown State,Furniture,Chairs,Iphone,-300,4,0,-1
ORD279,15-Mar-20,20-Mar-20,Unknown,Corporate,Jaipur,Unknown State,Unknown Category,Unknown Sub Category,Office Chair,-300,6,0,-200
ORD689,15-Feb-19,20-Jan-19,Unknown,Consumer,Jaipur,Unknown State,Unknown Category,Phones,Unknown Product,-300,8,0,-1
ORD707,12-Jan-19,,Unknown,Home Office,Jaipur,Unknown State,Technology,Phones,Binder Set,2500.5,2,0,-200
ORD729,15-Mar-20,20-Mar-20,Unknown,Consumer,Jaipur,Unknown State,Office Supplies,Binders,Unknown Product,1000,9,0,-1
ORD845,12-Jan-19,,Unknown,Home Office,Jaipur,Unknown State,Technology,Binders,Binder Set,1000,11,0,0
ORD879,12-Jan-19,,Unknown,Home Office,Unknown City,Unknown State,Technology,Chairs,Unknown Product,1000,11,0,500
ORD955,12-Jan-19,20-Jan-19,Unknown,Home Office,Delhi,Unknown State,Technology,Chairs,Office Chair,-300,4,0,500
ORD1007,15-Mar-20,,Unknown,Unknown Segment,Delhi,Unknown State,Unknown Category,Binders,Office Chair,1000,12,0,500
ORD1009,15-Mar-20,25-Apr-20,Unknown,Consumer,Jaipur,Unknown State,Technology,Unknown Sub Category,Office Chair,2500.5,13,0,-200
ORD1048,15-Feb-19,,Unknown,Corporate,Jaipur,Unknown State,Technology,Binders,Binder Set,2500.5,6,0,500
ORD1172,15-Feb-19,20-Mar-20,Unknown,Unknown Segment,Jaipur,Unknown State,Technology,Binders,Binder Set,-300,10,0,-200
ORD1328,15-Feb-19,25-Apr-20,Unknown,Unknown Segment,Jaipur,Unknown State,Office Supplies,Phones,Binder Set,2500.5,5,0,0
ORD1384,15-Mar-20,,Unknown,Consumer,Jaipur,Unknown State,Unknown Category,Binders,Iphone,1000,7,0,500
ORD1405,12-Jan-19,,Unknown,Consumer,Jaipur,Unknown State,Unknown Category,Unknown Sub Category,Iphone,1000,1,0,-200
ORD1510,15-Feb-19,25-Apr-20,Unknown,Consumer,Jaipur,Unknown State,Furniture,Chairs,Unknown Product,1000,11,0,-1
ORD1644,12-Jan-19,20-Mar-20,Unknown,Home Office,Unknown City,Unknown State,Office Supplies,Unknown Sub Category,Binder Set,0,13,0,-1
ORD1711,15-Feb-19,20-Jan-19,Unknown,Consumer,Jaipur,Unknown State,Office Supplies,Binders,Unknown Product,2500.5,11,0,-200
ORD1828,12-Jan-19,,Unknown,Unknown Segment,Jaipur,Unknown State,Office Supplies,Unknown Sub Category,Unknown Product,0,12,0,-1
ORD1922,12-Jan-19,25-Apr-20,Unknown,Consumer,Unknown City,Unknown State,Unknown Category,Unknown Sub Category,Office Chair,-300,11,0,0
ORD1936,12-Jan-19,20-Jan-19,Unknown,Unknown Segment,Delhi,Unknown State,Office Supplies,Unknown Sub Category,Iphone,0,10,0,0
ORD2329,12-Jan-19,20-Jan-19,Unknown,Consumer,Delhi,Unknown State,Office Supplies,Binders,Office Chair,-300,10,0,-1
ORD2334,15-Feb-19,,Unknown,Home Office,Jaipur,Unknown State,Technology,Binders,Office Chair,0,9,0,-200
ORD2715,12-Jan-19,,Unknown,Home Office,Delhi,Unknown State,Technology,Chairs,Iphone,0,3,0,500
ORD3095,12-Jan-19,20-Jan-19,Unknown,Home Office,Jaipur,Unknown State,Furniture,Phones,Iphone,0,9,0,0
ORD3103,15-Feb-19,20-Jan-19,Unknown,Home Office,Jaipur,Unknown State,Technology,Chairs,Office Chair,0,9,0,-200
ORD3114,15-Feb-19,20-Jan-19,Unknown,Unknown Segment,Jaipur,Unknown State,Unknown Category,Unknown Sub Category,Binder Set,0,4,0,0
ORD3326,12-Jan-19,20-Jan-19,Unknown,Consumer,Unknown City,Unknown State,Furniture,Chairs,Binder Set,2500.5,11,0,0
ORD3363,12-Jan-19,25-Apr-20,Unknown,Home Office,Unknown City,Unknown State,Office Supplies,Unknown Sub Category,Unknown Product,2500.5,13,0,-200
ORD3533,12-Jan-19,20-Mar-20,Unknown,Unknown Segment,Unknown City,Unknown State,Technology,Binders,Iphone,2500.5,1,0,-1
ORD3559,12-Jan-19,20-Mar-20,Unknown,Home Office,Jaipur,Unknown State,Furniture,Phones,Binder Set,-300,5,0,500
ORD3696,12-Jan-19,20-Jan-19,Unknown,Unknown Segment,Jaipur,Unknown State,Technology,Binders,Iphone,-300,14,0,0
ORD3742,15-Mar-20,25-Apr-20,Unknown,Home Office,Jaipur,Unknown State,Unknown Category,Binders,Office Chair,-300,4,0,0
ORD3792,15-Mar-20,25-Apr-20,Unknown,Corporate,Unknown City,Unknown State,Technology,Unknown Sub Category,Binder Set,1000,10,0,-200
ORD3797,12-Jan-19,20-Jan-19,Unknown,Unknown Segment,Delhi,Unknown State,Office Supplies,Unknown Sub Category,Unknown Product,-300,1,0,500
ORD3849,15-Mar-20,20-Mar-20,Unknown,Unknown Segment,Delhi,Unknown State,Office Supplies,Binders,Office Chair,2500.5,6,0,500
ORD3866,15-Mar-20,20-Jan-19,Unknown,Corporate,Unknown City,Unknown State,Technology,Chairs,Binder Set,2500.5,12,0,-1
ORD3946,12-Jan-19,25-Apr-20,Unknown,Unknown Segment,Unknown City,Unknown State,Office Supplies,Phones,Office Chair,2500.5,7,0,500
ORD3971,12-Jan-19,20-Mar-20,Unknown,Consumer,Jaipur,Unknown State,Office Supplies,Unknown Sub Category,Iphone,2500.5,7,0,-1
ORD3976,15-Mar-20,,Unknown,Consumer,Delhi,Unknown State,Office Supplies,Binders,Binder Set,0,10,0,-200
ORD4404,15-Mar-20,,Unknown,Corporate,Unknown City,Unknown State,Furniture,Chairs,Office Chair,-300,6,0,-200
ORD4502,12-Jan-19,20-Mar-20,Unknown,Corporate,Unknown City,Unknown State,Furniture,Phones,Office Chair,1000,5,0,-1
ORD4599,15-Mar-20,25-Apr-20,Unknown,Corporate,Delhi,Unknown State,Office Supplies,Unknown Sub Category,Binder Set,2500.5,6,0,-1
ORD4631,15-Mar-20,20-Jan-19,Unknown,Consumer,Jaipur,Unknown State,Office Supplies,Phones,Office Chair,0,13,0,-200
ORD4732,12-Jan-19,20-Jan-19,Unknown,Home Office,Jaipur,Unknown State,Technology,Chairs,Office Chair,0,7,0,-200
ORD4764,15-Feb-19,20-Jan-19,Unknown,Home Office,Jaipur,Unknown State,Furniture,Phones,Iphone,2500.5,6,0,-200
ORD4767,12-Jan-19,20-Jan-19,Unknown,Corporate,Delhi,Unknown State,Unknown Category,Chairs,Unknown Product,1000,14,0,0
ORD4795,15-Mar-20,,Unknown,Consumer,Jaipur,Unknown State,Furniture,Binders,Office Chair,-300,7,0,0
ORD4967,15-Feb-19,,Unknown,Consumer,Delhi,Unknown State,Technology,Chairs,Iphone,1000,6,0,0
ORD5183,15-Mar-20,,Unknown,Unknown Segment,Delhi,Unknown State,Office Supplies,Binders,Office Chair,-300,1,0,500
ORD5549,15-Feb-19,25-Apr-20,Unknown,Unknown Segment,Delhi,Unknown State,Technology,Chairs,Binder Set,1000,13,0,-200
ORD5630,15-Feb-19,20-Jan-19,Unknown,Corporate,Unknown City,Unknown State,Technology,Unknown Sub Category,Iphone,0,12,0,-1
ORD5707,15-Feb-19,20-Jan-19,Unknown,Consumer,Delhi,Unknown State,Unknown Category,Chairs,Iphone,-300,12,0,-1
ORD5794,12-Jan-19,20-Jan-19,Unknown,Unknown Segment,Jaipur,Unknown State,Unknown Category,Phones,Office Chair,1000,14,0,500
ORD6167,15-Feb-19,25-Apr-20,Unknown,Corporate,Jaipur,Unknown State,Furniture,Binders,Unknown Product,-300,9,0,0
ORD6219,15-Mar-20,25-Apr-20,Unknown,Unknown Segment,Delhi,Unknown State,Furniture,Phones,Office Chair,-300,14,0,-1
ORD6231,12-Jan-19,,Unknown,Consumer,Jaipur,Unknown State,Technology,Binders,Iphone,1000,13,0,-1
ORD6307,12-Jan-19,25-Apr-20,Unknown,Corporate,Jaipur,Unknown State,Technology,Unknown Sub Category,Office Chair,0,5,0,-200
ORD6428,15-Feb-19,25-Apr-20,Unknown,Consumer,Delhi,Unknown State,Technology,Phones,Unknown Product,2500.5,10,0,-200
ORD6455,15-Mar-20,25-Apr-20,Unknown,Home Office,Unknown City,Unknown State,Office Supplies,Phones,Iphone,2500.5,11,0,500
ORD6720,12-Jan-19,20-Mar-20,Unknown,Consumer,Delhi,Unknown State,Unknown Category,Binders,Office Chair,-300,2,0,-200
ORD6769,15-Feb-19,,Unknown,Unknown Segment,Unknown City,Unknown State,Office Supplies,Chairs,Iphone,0,5,0,500
ORD6885,15-Mar-20,,Unknown,Corporate,Unknown City,Unknown State,Furniture,Phones,Office Chair,-300,2,0,0
ORD6915,15-Feb-19,,Unknown,Corporate,Jaipur,Unknown State,Unknown Category,Unknown Sub Category,Unknown Product,1000,6,0,-200
ORD6987,15-Mar-20,20-Mar-20,Unknown,Corporate,Unknown City,Unknown State,Furniture,Phones,Unknown Product,-300,4,0,0
ORD7028,15-Mar-20,20-Jan-19,Unknown,Consumer,Jaipur,Unknown State,Unknown Category,Phones,Binder Set,-300,6,0,0
ORD7036,15-Feb-19,,Unknown,Unknown Segment,Unknown City,Unknown State,Technology,Chairs,Unknown Product,2500.5,6,0,500
ORD7064,12-Jan-19,20-Jan-19,Unknown,Unknown Segment,Unknown City,Unknown State,Unknown Category,Chairs,Office Chair,1000,12,0,500
ORD7190,15-Feb-19,20-Mar-20,Unknown,Corporate,Delhi,Unknown State,Technology,Unknown Sub Category,Office Chair,2500.5,5,0,-200
ORD7238,15-Feb-19,20-Mar-20,Unknown,Consumer,Jaipur,Unknown State,Unknown Category,Binders,Office Chair,1000,7,0,-1
ORD7595,15-Mar-20,,Unknown,Home Office,Jaipur,Unknown State,Unknown Category,Phones,Office Chair,-300,1,0,0
ORD7719,15-Mar-20,25-Apr-20,Unknown,Consumer,Delhi,Unknown State,Office Supplies,Unknown Sub Category,Office Chair,1000,3,0,-1
ORD7974,12-Jan-19,20-Jan-19,Unknown,Corporate,Jaipur,Unknown State,Office Supplies,Phones,Unknown Product,0,4,0,-200
ORD8013,12-Jan-19,,Unknown,Consumer,Jaipur,Unknown State,Technology,Phones,Office Chair,2500.5,9,0,0
ORD8069,12-Jan-19,20-Jan-19,Unknown,Corporate,Unknown City,Unknown State,Unknown Category,Unknown Sub Category,Iphone,1000,3,0,-200
ORD8138,15-Mar-20,25-Apr-20,Unknown,Corporate,Delhi,Unknown State,Furniture,Phones,Iphone,2500.5,12,0,-1
ORD8185,15-Mar-20,,Unknown,Consumer,Delhi,Unknown State,Unknown Category,Unknown Sub Category,Office Chair,1000,12,0,0
ORD8248,15-Mar-20,20-Mar-20,Unknown,Home Office,Jaipur,Unknown State,Furniture,Chairs,Unknown Product,-300,8,0,-1
ORD8273,15-Mar-20,20-Mar-20,Unknown,Home Office,Unknown City,Unknown State,Technology,Unknown Sub Category,Unknown Product,0,9,0,-200
ORD8586,15-Feb-19,25-Apr-20,Unknown,Consumer,Jaipur,Unknown State,Furniture,Phones,Binder Set,0,8,0,-1
ORD9071,15-Feb-19,25-Apr-20,Unknown,Unknown Segment,Delhi,Unknown State,Technology,Phones,Office Chair,0,12,0,-1
ORD9129,15-Mar-20,20-Mar-20,Unknown,Home Office,Unknown City,Unknown State,Unknown Category,Chairs,Iphone,2500.5,14,0,-200
ORD9322,12-Jan-19,20-Jan-19,Unknown,Home Office,Unknown City,Unknown State,Technology,Chairs,Unknown Product,-300,2,0,500
ORD9541,15-Feb-19,25-Apr-20,Unknown,Consumer,Delhi,Unknown State,Unknown Category,Chairs,Unknown Product,0,2,0,500
ORD9560,12-Jan-19,,Unknown,Corporate,Delhi,Unknown State,Furniture,Binders,Iphone,1000,5,0,-200
ORD10130,15-Feb-19,20-Jan-19,Unknown,Consumer,Jaipur,Unknown State,Office Supplies,Unknown Sub Category,Binder Set,0,9,0,0
ORD10264,15-Feb-19,20-Jan-19,Unknown,Home Office,Delhi,Unknown State,Unknown Category,Phones,Binder Set,-300,11,0,-1
ORD10328,12-Jan-19,20-Jan-19,Unknown,Home Office,Delhi,Unknown State,Office Supplies,Phones,Office Chair,2500.5,3,0,500
ORD10355,15-Feb-19,,Unknown,Home Office,Delhi,Unknown State,Office Supplies,Binders,Binder Set,0,4,0,-200
ORD10478,15-Mar-20,20-Jan-19,Unknown,Consumer,Unknown City,Unknown State,Technology,Phones,Binder Set,1000,14,0,0
ORD10497,12-Jan-19,25-Apr-20,Unknown,Consumer,Jaipur,Unknown State,Unknown Category,Phones,Unknown Product,2500.5,5,0,0
ORD10758,12-Jan-19,25-Apr-20,Unknown,Unknown Segment,Jaipur,Unknown State,Furniture,Unknown Sub Category,Binder Set,2500.5,11,0,500
ORD10804,15-Feb-19,,Unknown,Corporate,Unknown City,Unknown State,Unknown Category,Unknown Sub Category,Unknown Product,2500.5,3,0,0
ORD11052,15-Mar-20,20-Mar-20,Unknown,Corporate,Delhi,Unknown State,Furniture,Chairs,Iphone,2500.5,7,0,500
ORD11241,12-Jan-19,25-Apr-20,Unknown,Home Office,Delhi,Unknown State,Unknown Category,Phones,Iphone,-300,10,0,500
ORD11356,15-Mar-20,25-Apr-20,Unknown,Unknown Segment,Jaipur,Unknown State,Technology,Chairs,Unknown Product,-300,4,0,0
ORD11598,15-Mar-20,20-Jan-19,Unknown,Home Office,Unknown City,Unknown State,Furniture,Chairs,Office Chair,0,8,0,500
ORD11869,15-Feb-19,25-Apr-20,Unknown,Corporate,Jaipur,Unknown State,Office Supplies,Unknown Sub Category,Office Chair,1000,12,0,-1
ORD11907,15-Feb-19,25-Apr-20,Unknown,Consumer,Jaipur,Unknown State,Office Supplies,Chairs,Office Chair,0,4,0,-1
ORD11929,12-Jan-19,20-Jan-19,Unknown,Unknown Segment,Delhi,Unknown State,Office Supplies,Unknown Sub Category,Unknown Product,1000,6,0,0
ORD11963,15-Feb-19,20-Mar-20,Unknown,Home Office,Delhi,Unknown State,Office Supplies,Phones,Unknown Product,2500.5,11,0,500
ORD12051,12-Jan-19,,Unknown,Consumer,Jaipur,Unknown State,Furniture,Phones,Office Chair,0,4,0,-1
ORD12106,12-Jan-19,,Unknown,Unknown Segment,Jaipur,Unknown State,Office Supplies,Binders,Iphone,0,4,0,-200
ORD12232,15-Mar-20,,Unknown,Consumer,Jaipur,Unknown State,Office Supplies,Binders,Office Chair,-300,12,0,0
ORD12329,12-Jan-19,20-Mar-20,Unknown,Home Office,Jaipur,Unknown State,Furniture,Binders,Unknown Product,0,2,0,500
ORD12368,15-Feb-19,25-Apr-20,Unknown,Consumer,Delhi,Unknown State,Office Supplies,Binders,Unknown Product,2500.5,9,0,-1
ORD12504,15-Mar-20,25-Apr-20,Unknown,Consumer,Jaipur,Unknown State,Furniture,Chairs,Binder Set,2500.5,9,0,-1
ORD12567,15-Mar-20,,Unknown,Corporate,Delhi,Unknown State,Technology,Unknown Sub Category,Unknown Product,2500.5,6,0,500
ORD12637,15-Mar-20,,Unknown,Consumer,Jaipur,Unknown State,Office Supplies,Binders,Unknown Product,-300,3,0,-1
ORD12670,12-Jan-19,,Unknown,Unknown Segment,Delhi,Unknown State,Office Supplies,Binders,Iphone,2500.5,5,0,-200
ORD12776,12-Jan-19,,Unknown,Home Office,Delhi,Unknown State,Unknown Category,Binders,Office Chair,0,4,0,0
ORD12910,12-Jan-19,20-Mar-20,Unknown,Home Office,Jaipur,Unknown State,Office Supplies,Phones,Office Chair,2500.5,6,0,-200
ORD12992,12-Jan-19,20-Jan-19,Unknown,Home Office,Delhi,Unknown State,Furniture,Chairs,Unknown Product,0,2,0,-1
ORD13223,15-Feb-19,,Unknown,Consumer,Delhi,Unknown State,Office Supplies,Binders,Iphone,2500.5,4,0,500
ORD13272,15-Mar-20,25-Apr-20,Unknown,Home Office,Delhi,Unknown State,Office Supplies,Binders,Binder Set,2500.5,12,0,500
ORD13309,15-Feb-19,,Unknown,Home Office,Unknown City,Unknown State,Unknown Category,Chairs,Office Chair,0,14,0,-1
ORD14080,15-Mar-20,,Unknown,Home Office,Jaipur,Unknown State,Furniture,Unknown Sub Category,Iphone,0,8,0,0
ORD14229,15-Mar-20,,Unknown,Consumer,Delhi,Unknown State,Office Supplies,Phones,Office Chair,-300,2,0,500
ORD14313,12-Jan-19,25-Apr-20,Unknown,Home Office,Jaipur,Unknown State,Office Supplies,Phones,Binder Set,0,10,0,0
ORD14349,12-Jan-19,,Unknown,Home Office,Unknown City,Unknown State,Technology,Chairs,Binder Set,-300,1,0,-200
ORD14443,12-Jan-19,20-Jan-19,Unknown,Consumer,Unknown City,Unknown State,Technology,Chairs,Office Chair,1000,2,0,-1
ORD14611,15-Mar-20,20-Jan-19,Unknown,Consumer,Delhi,Unknown State,Office Supplies,Chairs,Iphone,2500.5,2,0,0
ORD14679,12-Jan-19,20-Mar-20,Unknown,Home Office,Delhi,Unknown State,Furniture,Unknown Sub Category,Unknown Product,2500.5,11,0,-1
ORD14724,12-Jan-19,25-Apr-20,Unknown,Unknown Segment,Delhi,Unknown State,Technology,Unknown Sub Category,Iphone,0,7,0,500
ORD14965,15-Feb-19,,Unknown,Unknown Segment,Jaipur,Unknown State,Unknown Category,Binders,Binder Set,2500.5,7,0,-200
ORD37,15-Mar-20,,Amit,Consumer,Unknown City,Unknown State,Technology,Unknown Sub Category,Iphone,2500.5,1,0,-200
ORD90,12-Jan-19,20-Jan-19,Amit,Unknown Segment,Unknown City,Unknown State,Technology,Chairs,Binder Set,1000,8,0,-1
ORD106,12-Jan-19,,Amit,Consumer,Delhi,Unknown State,Office Supplies,Phones,Unknown Product,1000,6,0,500
ORD238,12-Jan-19,20-Mar-20,Amit,Consumer,Jaipur,Unknown State,Office Supplies,Binders,Iphone,1000,8,0,500
ORD255,12-Jan-19,,Amit,Consumer,Delhi,Unknown State,Office Supplies,Phones,Office Chair,1000,9,0,500
ORD284,15-Mar-20,20-Jan-19,Amit,Corporate,Delhi,Unknown State,Office Supplies,Phones,Office Chair,-300,6,0,500
ORD324,15-Feb-19,20-Jan-19,Amit,Corporate,Jaipur,Unknown State,Office Supplies,Binders,Unknown Product,1000,12,0,500
ORD499,15-Feb-19,20-Mar-20,Amit,Home Office,Jaipur,Unknown State,Office Supplies,Phones,Unknown Product,-300,6,0,500
ORD549,15-Mar-20,25-Apr-20,Amit,Consumer,Jaipur,Unknown State,Technology,Unknown Sub Category,Office Chair,-300,11,0,0
ORD606,12-Jan-19,20-Mar-20,Amit,Corporate,Delhi,Unknown State,Technology,Binders,Unknown Product,2500.5,1,0,0
ORD745,15-Mar-20,20-Jan-19,Amit,Unknown Segment,Jaipur,Unknown State,Office Supplies,Binders,Office Chair,1000,13,0,500
ORD757,12-Jan-19,25-Apr-20,Amit,Consumer,Jaipur,Unknown State,Unknown Category,Unknown Sub Category,Iphone,-300,12,0,-1
ORD849,15-Feb-19,20-Mar-20,Amit,Corporate,Delhi,Unknown State,Unknown Category,Unknown Sub Category,Unknown Product,1000,5,0,-200
ORD933,12-Jan-19,20-Jan-19,Amit,Corporate,Unknown City,Unknown State,Office Supplies,Phones,Binder Set,-300,14,0,0
ORD962,15-Feb-19,,Amit,Consumer,Jaipur,Unknown State,Technology,Chairs,Iphone,1000,5,0,0
ORD992,15-Feb-19,20-Mar-20,Amit,Corporate,Jaipur,Unknown State,Unknown Category,Chairs,Iphone,2500.5,5,0,-200
ORD1113,15-Mar-20,20-Mar-20,Amit,Consumer,Unknown City,Unknown State,Furniture,Binders,Unknown Product,1000,10,0,0
ORD1170,12-Jan-19,20-Mar-20,Amit,Home Office,Jaipur,Unknown State,Technology,Chairs,Iphone,0,5,0,500
ORD1446,15-Feb-19,,Amit,Corporate,Unknown City,Unknown State,Furniture,Unknown Sub Category,Binder Set,1000,5,0,-200
ORD2303,12-Jan-19,20-Mar-20,Amit,Consumer,Delhi,Unknown State,Unknown Category,Phones,Iphone,-300,10,0,0
ORD2405,15-Mar-20,25-Apr-20,Amit,Corporate,Jaipur,Unknown State,Office Supplies,Unknown Sub Category,Office Chair,0,9,0,500
ORD2439,15-Mar-20,20-Jan-19,Amit,Unknown Segment,Jaipur,Unknown State,Office Supplies,Phones,Iphone,1000,6,0,0
ORD2510,12-Jan-19,25-Apr-20,Amit,Consumer,Jaipur,Unknown State,Furniture,Chairs,Office Chair,2500.5,11,0,0
ORD2782,15-Mar-20,,Amit,Home Office,Delhi,Unknown State,Office Supplies,Chairs,Iphone,0,1,0,500
ORD2982,15-Mar-20,20-Mar-20,Amit,Corporate,Unknown City,Unknown State,Furniture,Unknown Sub Category,Binder Set,2500.5,4,0,0
ORD3149,12-Jan-19,25-Apr-20,Amit,Corporate,Delhi,Unknown State,Technology,Phones,Unknown Product,1000,11,0,500
ORD3575,15-Mar-20,,Amit,Consumer,Jaipur,Unknown State,Furniture,Phones,Binder Set,2500.5,1,0,0
ORD3844,12-Jan-19,20-Jan-19,Amit,Corporate,Delhi,Unknown State,Technology,Chairs,Binder Set,0,3,0,0
ORD3879,12-Jan-19,,Amit,Home Office,Jaipur,Unknown State,Office Supplies,Binders,Binder Set,1000,3,0,500
ORD4022,15-Feb-19,20-Jan-19,Amit,Consumer,Delhi,Unknown State,Furniture,Unknown Sub Category,Office Chair,1000,4,0,-1
ORD4458,12-Jan-19,,Amit,Consumer,Jaipur,Unknown State,Office Supplies,Binders,Office Chair,0,6,0,0
ORD4649,15-Feb-19,20-Jan-19,Amit,Corporate,Delhi,Unknown State,Unknown Category,Unknown Sub Category,Binder Set,0,5,0,500
ORD4680,12-Jan-19,25-Apr-20,Amit,Consumer,Unknown City,Unknown State,Furniture,Unknown Sub Category,Office Chair,1000,4,0,-1
ORD4723,15-Feb-19,25-Apr-20,Amit,Corporate,Jaipur,Unknown State,Furniture,Chairs,Office Chair,-300,1,0,-1
